irricode	irritype	efficiency	irridose	dateirri
GPGOB80I01	1	1	6.41	28-03-2001
GPGOB80I01	1	1	7.12	30-03-2001
GPGOB80I01	1	1	6.41	06-04-2001
GPGOB80I01	1	1	9.25	09-04-2001
GPGOB80I01	1	1	8.9	11-04-2001
GPGOB80I01	1	1	8.54	18-04-2001
GPGOB80I01	1	1	10.68	20-04-2001
GPGOB80I01	1	1	11.74	23-04-2001
GPGOB80I01	1	1	25.98	25-04-2001
GPGOB80I01	1	1	24.2	02-05-2001
GPGOB80I01	1	1	24.56	07-05-2001
GPGOB80I01	1	1	10.68	11-05-2001
GPGOB80I01	1	1	23.49	16-05-2001
GPGOB80I01	1	1	24.56	21-05-2001
GPGOB80I01	1	1	24.91	28-05-2001
GPGOB80I01	1	1	27.01	13-06-2001
GPGOB80I01	1	1	11.39	15-06-2001
GPGOB80I01	1	1	6.41	18-06-2001
GPGOB80I01	1	1	8.54	20-06-2001
GPGOB80I01	1	1	9.61	22-06-2001
GPGOB80I01	1	1	6.41	27-06-2001
GPGOB80I01	1	1	6.05	02-07-2001
GPGOB80I01	1	1	19.57	05-07-2001
GPGOB82I01	1	1	4.73	11-01-2001
GPGOB82I01	1	1	1.96	29-01-2001
GPGOB82I01	1	1	2.06	31-01-2001
GPGOB82I01	1	1	1.39	05-02-2001
GPGOB82I01	1	1	2.35	07-02-2001
GPGOB82I01	1	1	1.39	09-02-2001
GPGOB82I01	1	1	1.39	12-02-2001
GPGOB82I01	1	1	4.13	14-02-2001
GPGOB82I01	1	1	2.17	16-02-2001
GPGOB82I01	1	1	5.09	19-02-2001
GPGOB82I01	1	1	3.56	21-02-2001
GPGOB82I01	1	1	3.91	23-02-2001
GPGOB82I01	1	1	6.41	26-02-2001
GPGOB82I01	1	1	5.69	02-03-2001
GPGOB82I01	1	1	5.34	05-03-2001
GPGOB82I01	1	1	5.34	21-03-2001
GPGOB82I01	1	1	6.41	23-03-2001
GPGOB82I01	1	1	9.96	26-03-2001
GPGOB82I01	1	1	6.41	28-03-2001
GPGOB82I01	1	1	7.12	30-03-2001
GPGOB82I01	1	1	6.41	06-04-2001
GPGOB82I01	1	1	9.25	09-04-2001
GPGOB82I01	1	1	8.9	11-04-2001
GPGOB82I01	1	1	8.54	18-04-2001
GPGOB82I01	1	1	10.68	20-04-2001
GPGOB82I01	1	1	11.74	23-04-2001
GPGOB82I01	1	1	25.98	25-04-2001
GPGOB82I01	1	1	24.2	02-05-2001
GPGOB82I01	1	1	24.56	07-05-2001
GPGOB82I01	1	1	10.68	11-05-2001
GPGOB82I01	1	1	23.49	16-05-2001
GPGOB82I01	1	1	24.56	21-05-2001
GPGOB82I01	1	1	24.91	28-05-2001
GPGOB82I01	1	1	27.01	13-06-2001
GPGOB82I01	1	1	11.39	15-06-2001
GPGOB82I01	1	1	6.41	18-06-2001
GPGOB82I01	1	1	8.54	20-06-2001
GPGOB82I01	1	1	9.61	22-06-2001
GPGOB82I01	1	1	6.41	27-06-2001
GPGOB82I01	1	1	6.05	02-07-2001
GPGOB82I01	1	1	19.57	05-07-2001
GPSJ57001	1	1	8.52	12-07-2000
GPSJ57001	1	1	6.63	13-07-2000
GPSJ57001	1	1	8.9	17-07-2000
GPSJ57001	1	1	9.11	19-07-2000
GPSJ57001	1	1	11.43	21-07-2000
GPSJ57001	1	1	13.18	23-07-2000
GPSJ57001	1	1	2.29	25-07-2000
GPSJ57001	1	1	1.9	27-07-2000
GPSJ57001	1	1	5	30-07-2000
GPSJ57001	1	1	2.13	31-07-2000
GPSJ57001	1	1	3.84	03-08-2000
GPSJ57001	1	1	2.56	06-08-2000
GPSJ57001	1	1	1.9	13-08-2000
GPSJB8001	1	1	8.52	12-07-2000
GPSJB8001	1	1	6.63	13-07-2000
GPSJB8001	1	1	8.9	17-07-2000
GPSJB8001	1	1	9.11	19-07-2000
GPSJB8001	1	1	11.43	21-07-2000
GPSJB8001	1	1	13.18	23-07-2000
GPSJB8001	1	1	2.29	25-07-2000
GPSJB8001	1	1	1.9	27-07-2000
GPSJB8001	1	1	5	30-07-2000
GPSJB8001	1	1	2.13	31-07-2000
GPSJB8001	1	1	3.84	03-08-2000
GPSJB8001	1	1	2.56	06-08-2000
GPSJB8001	1	1	1.9	13-08-2000
GPSJB8201	1	1	8.52	12-07-2000
GPSJB8201	1	1	6.63	13-07-2000
GPSJB8201	1	1	8.9	17-07-2000
GPSJB8201	1	1	9.11	19-07-2000
GPSJB8201	1	1	11.43	21-07-2000
GPSJB8201	1	1	13.18	23-07-2000
GPSJB8201	1	1	2.29	25-07-2000
GPSJB8201	1	1	1.9	27-07-2000
GPSJB8201	1	1	5	30-07-2000
GPSJB8201	1	1	2.13	31-07-2000
GPSJB8201	1	1	3.84	03-08-2000
GPSJB8201	1	1	2.56	06-08-2000
GPSJB8201	1	1	1.9	13-08-2000
ING-0	1	1	25	07-09-1992
ING-0	1	1	25	01-10-1992
ING-0	1	1	36	03-10-1992
ING-0	1	1	36	04-11-1992
ING-0	1	1	36	11-11-1992
ING-0	1	1	36	18-11-1992
ING-0	1	1	36	25-11-1992
ING-0	1	1	36	02-12-1992
ING-0	1	1	36	09-12-1992
ING-0	1	1	36	05-03-1993
ING-0	1	1	36	17-03-1993
ING-0	1	1	36	24-03-1993
ING-0	1	1	36	01-04-1993
ING-0	1	1	36	06-04-1993
ING-0	1	1	36	20-04-1993
ING-0	1	1	36	08-05-1993
ING-0	1	1	36	14-05-1993
ING-0	1	1	36	28-05-1993
ING-0	1	1	36	18-06-1993
ING-0	1	1	36	25-06-1993
ING-1	1	1	30	12-10-1993
ING-1	1	1	30	05-11-1993
ING-1	1	1	35	08-11-1993
ING-1	1	1	5	19-11-1993
ING-1	1	1	40.5	23-11-1993
ING-1	1	1	140.5	03-12-1993
ING-1	1	1	40.5	09-12-1993
ING-1	1	1	40.5	29-12-1993
ING-1	1	1	40.5	30-12-1993
ING-1	1	1	40.5	06-01-1994
ING-1	1	1	40.5	07-01-1994
ING-1	1	1	40.5	20-01-1994
ING-1	1	1	40.5	22-01-1994
ING-1	1	1	40.5	26-01-1994
ING-1	1	1	20.25	27-01-1994
ING-1	1	1	20.35	28-01-1994
ING-1	1	1	40.5	25-03-1994
ING-1	1	1	40.5	07-04-1994
ING-1	1	1	40.5	08-04-1994
ING-1	1	1	40.5	18-04-1994
ING-1	1	1	40.5	19-04-1994
ING-1	1	1	40.5	27-04-1994
ING-1	1	1	40.5	28-04-1994
ING-1	1	1	40.5	03-05-1994
ING-1	1	1	40.5	11-05-1994
ING-1	1	1	40.5	12-05-1994
ING-1	1	1	40.5	18-05-1994
ING-1	1	1	40.5	19-05-1994
ING-1	1	1	40.5	25-05-1994
ING-1	1	1	40.5	26-05-1994
ING-1	1	1	40.5	10-06-1994
ING-1	1	1	40.5	11-06-1994
ING-1	1	1	40.5	16-06-1994
ING-1	1	1	40.5	17-06-1994
ING-1	1	1	40.5	28-06-1994
ING-1	1	1	40.5	29-06-1994
ING-1	1	1	40.5	14-07-1994
ING-1	1	1	40.5	15-07-1994
ING-1	1	1	40.5	03-08-1994
ING-1	1	1	40.5	04-08-1994
ING-1	1	1	40.5	18-08-1994
ING-1	1	1	40.5	19-08-1994
INV.0	1	0.95	20	16-06-2003
INV.0	1	0.95	32	20-07-2003
INV.0	1	0.95	25	13-08-2003
INV.0	1	0.95	4.5	05-09-2003
INV.0	1	0.95	6.1	11-09-2003
INV.0	1	0.95	15.06	12-09-2003
INV.0	1	0.95	10.94	17-09-2003
INV.0	1	0.95	16.62	03-10-2003
INV.0	1	0.95	5.06	06-10-2003
INV.0	1	0.95	27.82	07-10-2003
INV.0	1	0.95	20.47	10-10-2003
INV.0	1	0.95	16.16	13-10-2003
INV.0	1	0.95	2.05	16-10-2003
INV.0	1	0.95	2.74	17-10-2003
INV.0	1	0.95	18.46	19-10-2003
INV.0	1	0.95	2.56	20-10-2003
INV.0	1	0.95	7.4	27-10-2003
INV.0	1	0.95	17.36	12-12-2003
INV.0	1	0.95	19.23	13-12-2003
INV.0	1	0.95	25.5	19-12-2003
INV.0	1	0.95	19.2	05-01-2004
INV.0	1	0.95	24.7	09-01-2004
INV.0	1	0.95	70	15-01-2004
INV.0	1	0.95	18.1	26-01-2004
INV.0	1	0.95	16.6	03-03-2004
INV.0	1	0.95	13.2	18-03-2004
INV.0	1	0.95	15.1	20-03-2004
INV.0	1	0.95	10.6	24-03-2004
INV.0	1	0.95	9.5	28-03-2004
INV.0	1	0.95	10.8	02-04-2004
INV.0	1	0.95	7.9	06-04-2004
INV.0	1	0.95	13.4	08-04-2004
INV.0	1	0.95	7.2	16-04-2004
INV.0	1	0.95	6	20-04-2004
INV.0	1	0.95	6.28	21-04-2004
INV.0	1	0.95	7.35	27-04-2004
INV.0	1	0.95	7.35	28-04-2004
INV.0	1	0.95	8	29-04-2004
INV.0	1	0.95	12.5	13-05-2004
INV.0	1	0.95	7.03	17-05-2004
INV.0	1	0.95	12.2	19-05-2004
INV.0	1	0.95	11.9	21-05-2004
INV.0	1	0.95	7.2	28-05-2004
INV.0	1	0.95	9.2	01-06-2004
INV.0	1	0.95	14.1	04-06-2004
INV.0	1	0.95	13	07-06-2004
INV.0	1	0.95	15.2	11-06-2004
INV.0	1	0.95	13.4	15-06-2004
INV.0	1	0.95	13.9	21-06-2004
INV.1	1	0.95	10.7	03-09-2004
INV.1	1	0.95	18.2	06-09-2004
INV.1	1	0.95	15.2	10-09-2004
INV.1	1	0.95	12.4	04-10-2004
INV.1	1	0.95	15.3	08-10-2004
INV.1	1	0.95	11.6	16-10-2004
INV.1	1	0.95	12.6	25-10-2004
INV.1	1	0.95	13.3	03-11-2004
INV.1	1	0.95	12.8	22-11-2004
INV.1	1	0.95	21	29-11-2004
INV.1	1	0.95	20.6	02-12-2004
INV.1	1	0.95	18.4	18-04-2005
INV.1	1	0.95	16.7	21-04-2005
INV.1	1	0.95	15.07	27-04-2005
INV.1	1	0.95	15.6	29-04-2005
INV.1	1	0.95	10.8	02-05-2005
INV.1	1	0.95	13.2	04-05-2005
INV.1	1	0.95	15	09-05-2005
INV.1	1	0.95	10.5	13-05-2005
INV.1	1	0.95	15.6	16-05-2005
INV.3	1	0.95	16.71	06-04-2007
INV.3	1	0.95	20.49	10-04-2007
INV.3	1	0.95	18.59	13-04-2007
INV.3	1	0.95	14.12	17-04-2007
INV.3	1	0.95	15.76	23-04-2007
INV.3	1	0.95	16.27	26-04-2007
INV.3	1	0.95	25.4	02-05-2007
INV.3	1	0.95	19.83	10-05-2007
INV.3	1	0.95	22.36	14-05-2007
INV.3	1	0.95	23.43	21-05-2007
INV.3	1	0.95	23.4	30-05-2007
INV.3	1	0.95	32.53	04-06-2007
INV.3	1	0.95	23.51	08-06-2007
INV.3	1	0.95	25.9	11-06-2007
INV.3	1	0.95	54.39	15-06-2007
INV.3	1	0.95	22.29	20-06-2007
INV.3	1	0.95	30.08	26-06-2007
INV.3	1	0.95	15.07	06-07-2007
INV.3	1	0.95	17.13	19-07-2007
INV.3	1	0.95	6.64	30-07-2007
INV.3	1	0.95	16.38	07-08-2007
INV.3	1	0.95	14	21-08-2007
INV.3	1	0.95	14.39	28-08-2007
INV.3	1	0.95	17.06	04-09-2007
KOM-1	1	1	9	NA
KOM-1	1	1	9	NA
KOM-1	1	1	6	24-04-2002
KOM-1	1	1	8	25-04-2002
KOM-1	1	1	3	13-05-2002
KOM-1	1	1	3.5	14-05-2002
KOM-1	1	1	4	15-05-2002
KOM-1	1	1	4.5	17-05-2002
KOM-1	1	1	8	20-05-2002
KOM-1	1	1	8	24-05-2002
KOM-1	1	1	8	28-05-2002
KOM-1	1	1	8	31-05-2002
KOM-1	1	1	9	05-06-2002
KOM-1	1	1	8	09-06-2002
KOM-1	1	1	8	18-06-2002
KOM-1	1	1	8	01-07-2002
KOM-1	1	1	8	10-07-2002
KOM-1	1	1	8	16-07-2002
KOM-1	1	1	8	17-07-2002
KOM-1	1	1	9	18-07-2002
KOM-1	1	1	8	19-07-2002
KOM-1	1	1	8	22-07-2002
KOM-1	1	1	8	23-07-2002
KOM-1	1	1	8	25-07-2002
KOM-1	1	1	8	26-07-2002
KOM-1	1	1	8	30-07-2002
KOM-1	1	1	8	05-08-2002
KOM-1	1	1	8	06-08-2002
KOM-1	1	1	8	07-08-2002
KOM-1	1	1	8	08-08-2002
KOM-1	1	1	8	12-08-2002
KOM-1	1	1	8	13-08-2002
KOM-1	1	1	8	14-08-2002
KOM-1	1	1	8	15-08-2002
KOM-1	1	1	8	16-08-2002
KOM-1	1	1	8	19-08-2002
KOM-1	1	1	8	21-08-2002
KOM-1	1	1	8	23-08-2002
KOM-1	1	1	8	26-08-2002
KOM-1	1	1	8.5	28-08-2002
KOM-1	1	1	8	29-08-2002
KOM-1	1	1	8	31-08-2002
KOM-1	1	1	8	03-09-2002
KOM-1	1	1	8	04-09-2002
KOM-1	1	1	8	05-09-2002
KOM-1	1	1	8	06-09-2002
KOM-1	1	1	8	09-09-2002
KOM-1	1	1	8	10-09-2002
KOM-1	1	1	8	11-09-2002
KOM-1	1	1	8	12-09-2002
KOM-1	1	1	8	13-09-2002
KOM-1	1	1	8	16-09-2002
KOM-1	1	1	8	17-09-2002
KOM-1	1	1	8	18-09-2002
KOM-1	1	1	8	19-09-2002
KOM-1	1	1	8	20-09-2002
KOM-1	1	1	12	23-09-2002
KOM-1	1	1	8	24-09-2002
KOM-1	1	1	8	25-09-2002
KOM-1	1	1	8	26-09-2002
KOM-1	1	1	8	27-09-2002
KOM-1	1	1	8	28-09-2002
KOM-1	1	1	8	30-09-2002
KOM-1	1	1	8	01-10-2002
KOM-1	1	1	8	02-10-2002
KOM-1	1	1	8	03-10-2002
KOM-1	1	1	8	04-10-2002
KOM-1	1	1	8	05-10-2002
KOM-1	1	1	8	07-10-2002
KOM-1	1	1	8	09-10-2002
KOM-1	1	1	8	10-10-2002
KOM-1	1	1	8	11-10-2002
KOM-1	1	1	8	12-10-2002
KOM-1	1	1	8	14-10-2002
KOM-1	1	1	8	15-10-2002
KOM-1	1	1	8	16-10-2002
KOM-1	1	1	8	17-10-2002
KOM-1	1	1	8	18-10-2002
KOM-1	1	1	8	19-10-2002
KOM-1	1	1	8	21-10-2002
KOM-1	1	1	10	22-10-2002
KOM-1	1	1	15	23-10-2002
KOM-1	1	1	15	24-10-2002
KOM-1	1	1	15	25-10-2002
KOM-1	1	1	15	26-10-2002
KOM-1	1	1	14	28-10-2002
KOM-1	1	1	15	29-10-2002
KOM-1	1	1	7	04-11-2002
KOM-1	1	1	8	05-11-2002
KOM-1	1	1	8	06-11-2002
KOM-1	1	1	8	07-11-2002
KOM-1	1	1	8	08-11-2002
KOM-1	1	1	15	11-11-2002
KOM-1	1	1	13	12-11-2002
KOM-1	1	1	9	13-11-2002
KOM-1	1	1	9	14-11-2002
KOM-1	1	1	9	15-11-2002
KOM-1	1	1	8	16-11-2002
KOM-1	1	1	8	18-11-2002
KOM-1	1	1	10	19-11-2002
KOM-1	1	1	10	20-11-2002
KOM-1	1	1	10	21-11-2002
KOM-1	1	1	9	22-11-2002
KOM-1	1	1	9	23-11-2002
KOM-1	1	1	6	26-11-2002
KOM-1	1	1	8	27-11-2002
KOM-1	1	1	10	28-11-2002
KOM-1	1	1	10	29-11-2002
KOM-1	1	1	15	02-12-2002
KOM-1	1	1	13	03-12-2002
KOM-1	1	1	13	04-12-2002
KOM-1	1	1	13	05-12-2002
KOM-1	1	1	8	06-12-2002
KOM-1	1	1	8	07-12-2002
KOM-1	1	1	8	09-12-2002
KOM-1	1	1	8	10-12-2002
KOM-1	1	1	8	11-12-2002
KOM-1	1	1	8	12-12-2002
KOM-1	1	1	8	13-12-2002
KOM-1	1	1	8	19-12-2002
KOM-1	1	1	8	20-12-2002
KOM-1	1	1	8	23-12-2002
KOM-1	1	1	8	24-12-2002
KOM-1	1	1	8	26-12-2002
KOM-1	1	1	8	27-12-2002
KOM-1	1	1	9	28-12-2002
KOM-1	1	1	9	31-12-2002
KOM-1	1	1	15	02-01-2003
KOM-1	1	1	15	03-01-2003
KOM-1	1	1	15	04-01-2003
KOM-1	1	1	16	06-01-2003
KOM-1	1	1	15	07-01-2003
KOM-1	1	1	14	08-01-2003
KOM-1	1	1	8	09-01-2003
KOM-1	1	1	8	13-01-2003
KOM-1	1	1	8	14-01-2003
KOM-1	1	1	8	15-01-2003
KOM-1	1	1	8	16-01-2003
KOM-1	1	1	9	17-01-2003
KOM-1	1	1	9	18-01-2003
KOM-1	1	1	11	20-01-2003
KOM-1	1	1	9	21-01-2003
KOM-1	1	1	10	22-01-2003
KOM-1	1	1	10	23-01-2003
KOM-1	1	1	8	29-01-2003
KOM-1	1	1	12	01-02-2003
KOM-1	1	1	10	03-02-2003
KOM-1	1	1	9	04-02-2003
KOM-1	1	1	8	05-02-2003
KOM-2	1	1	9	NA
KOM-2	1	1	6	24-04-2002
KOM-2	1	1	8	25-04-2002
KOM-2	1	1	3	13-05-2002
KOM-2	1	1	3.5	14-05-2002
KOM-2	1	1	4	15-05-2002
KOM-2	1	1	4.5	17-05-2002
KOM-2	1	1	8	20-05-2002
KOM-2	1	1	8	28-05-2002
KOM-2	1	1	9	05-06-2002
KOM-2	1	1	8	18-06-2002
KOM-2	1	1	9	10-07-2002
KOM-2	1	1	8	17-07-2002
KOM-2	1	1	8	19-07-2002
KOM-2	1	1	8	23-07-2002
KOM-2	1	1	8	26-07-2002
KOM-2	1	1	8	05-08-2002
KOM-2	1	1	8	07-08-2002
KOM-2	1	1	8	12-08-2002
KOM-2	1	1	8	14-08-2002
KOM-2	1	1	8	16-08-2002
KOM-2	1	1	8	21-08-2002
KOM-2	1	1	8	26-08-2002
KOM-2	1	1	8	29-08-2002
KOM-2	1	1	8	03-09-2002
KOM-2	1	1	8	05-09-2002
KOM-2	1	1	8	09-09-2002
KOM-2	1	1	8	11-09-2002
KOM-2	1	1	8	13-09-2002
KOM-2	1	1	8	17-09-2002
KOM-2	1	1	8	19-09-2002
KOM-2	1	1	12	23-09-2002
KOM-2	1	1	8	25-09-2002
KOM-2	1	1	8	27-09-2002
KOM-2	1	1	8	30-09-2002
KOM-2	1	1	8	02-10-2002
KOM-2	1	1	8	04-10-2002
KOM-2	1	1	8	07-10-2002
KOM-2	1	1	8	10-10-2002
KOM-2	1	1	8	12-10-2002
KOM-2	1	1	8	15-10-2002
KOM-2	1	1	8	17-10-2002
KOM-2	1	1	8	19-10-2002
KOM-2	1	1	10	22-10-2002
KOM-2	1	1	15	24-10-2002
KOM-2	1	1	15	26-10-2002
KOM-2	1	1	15	29-10-2002
KOM-2	1	1	8	05-11-2002
KOM-2	1	1	8	07-11-2002
KOM-2	1	1	15	11-11-2002
KOM-2	1	1	9	13-11-2002
KOM-2	1	1	9	15-11-2002
KOM-2	1	1	8	18-11-2002
KOM-2	1	1	10	20-11-2002
KOM-2	1	1	9	22-11-2002
KOM-2	1	1	6	26-11-2002
KOM-2	1	1	10	28-11-2002
KOM-2	1	1	15	02-12-2002
KOM-2	1	1	13	04-12-2002
KOM-2	1	1	8	06-12-2002
KOM-2	1	1	8	10-12-2002
KOM-2	1	1	8	12-12-2002
KOM-2	1	1	8	19-12-2002
KOM-2	1	1	8	23-12-2002
KOM-2	1	1	8	26-12-2002
KOM-2	1	1	9	28-12-2002
KOM-2	1	1	15	02-01-2003
KOM-2	1	1	15	04-01-2003
KOM-2	1	1	15	07-01-2003
KOM-2	1	1	8	09-01-2003
KOM-2	1	1	8	14-01-2003
KOM-2	1	1	8	16-01-2003
KOM-2	1	1	9	18-01-2003
KOM-2	1	1	9	21-01-2003
KOM-2	1	1	10	23-01-2003
KOM-2	1	1	8	29-01-2003
KOM-2	1	1	10	03-02-2003
KOM-2	1	1	8	05-02-2003
KOM-3	1	0.95	9	NA
KOM-3	1	0.95	6	24-04-2002
KOM-3	1	0.95	8	25-04-2002
KOM-3	1	0.95	3	13-05-2002
KOM-3	1	0.95	3.5	14-05-2002
KOM-3	1	0.95	4	15-05-2002
KOM-3	1	0.95	4.5	17-05-2002
KOM-3	1	0.95	8	20-05-2002
KOM-3	1	0.95	9	05-06-2002
KOM-3	1	0.95	9	10-07-2002
KOM-3	1	0.95	8	19-07-2002
KOM-3	1	0.95	8	26-07-2002
KOM-3	1	0.95	8	07-08-2002
KOM-3	1	0.95	8	13-08-2002
KOM-3	1	0.95	8	14-08-2002
KOM-3	1	0.95	8	21-08-2002
KOM-3	1	0.95	8	29-08-2002
KOM-3	1	0.95	8	05-09-2002
KOM-3	1	0.95	8	11-09-2002
KOM-3	1	0.95	8	17-09-2002
KOM-3	1	0.95	12	23-09-2002
KOM-3	1	0.95	8	27-09-2002
KOM-3	1	0.95	8	02-10-2002
KOM-3	1	0.95	8	07-10-2002
KOM-3	1	0.95	8	12-10-2002
KOM-3	1	0.95	8	17-10-2002
KOM-3	1	0.95	10	22-10-2002
KOM-3	1	0.95	15	24-10-2002
KOM-3	1	0.95	15	26-10-2002
KOM-3	1	0.95	15	29-10-2002
KOM-3	1	0.95	8	05-11-2002
KOM-3	1	0.95	8	07-11-2002
KOM-3	1	0.95	15	11-11-2002
KOM-3	1	0.95	9	13-11-2002
KOM-3	1	0.95	9	15-11-2002
KOM-3	1	0.95	8	18-11-2002
KOM-3	1	0.95	10	20-11-2002
KOM-3	1	0.95	9	22-11-2002
KOM-3	1	0.95	6	26-11-2002
KOM-3	1	0.95	10	28-11-2002
KOM-3	1	0.95	15	02-12-2002
KOM-3	1	0.95	13	04-12-2002
KOM-3	1	0.95	8	06-12-2002
KOM-3	1	0.95	8	10-12-2002
KOM-3	1	0.95	8	12-12-2002
KOM-3	1	0.95	8	19-12-2002
KOM-3	1	0.95	8	23-12-2002
KOM-3	1	0.95	8	26-12-2002
KOM-3	1	0.95	9	28-12-2002
KOM-3	1	0.95	15	02-01-2003
KOM-3	1	0.95	15	04-01-2003
KOM-3	1	0.95	15	07-01-2003
KOM-3	1	0.95	8	09-01-2003
KOM-3	1	0.95	8	14-01-2003
KOM-3	1	0.95	8	16-01-2003
KOM-3	1	0.95	9	18-01-2003
KOM-3	1	0.95	9	21-01-2003
KOM-3	1	0.95	10	23-01-2003
KOM-3	1	0.95	8	29-01-2003
KOM-3	1	0.95	10	03-02-2003
KOM-3	1	0.95	8	05-02-2003
LBIIR04	1	0.95	10.1	18-03-2004
LBIIR04	1	0.95	16.2	20-03-2004
LBIIR04	1	0.95	14.1	24-03-2004
LBIIR04	1	0.95	9.3	28-03-2004
LBIIR04	1	0.95	10.2	02-04-2004
LBIIR04	1	0.95	11.9	06-04-2004
LBIIR04	1	0.95	7.7	09-04-2004
LBIIR04	1	0.95	12	15-04-2004
LBIIR04	1	0.95	6.34	20-04-2004
LBIIR04	1	0.95	10.3	21-04-2004
LBIIR04	1	0.95	12.06	27-04-2004
LBIIR04	1	0.95	8	29-04-2004
LBIIR04	1	0.95	10.5	13-05-2004
LBIIR04	1	0.95	14	17-05-2004
LBIIR04	1	0.95	10.2	19-05-2004
LBIIR04	1	0.95	6.9	23-05-2004
LBIIR04	1	0.95	45	24-05-2004
LBIIR04	1	0.95	46.4	25-05-2004
LBIIR04	1	0.95	9.1	01-06-2004
LBIIR04	1	0.95	5.7	02-06-2004
LBIIR04	1	0.95	10.4	04-06-2004
LBIIR04	1	0.95	9.4	07-06-2004
LBIIR04	1	0.95	9.85	11-06-2004
LBIIR04	1	0.95	14.6	21-06-2004
LBIIR05	1	0.95	7.5	04-04-2005
LBIIR05	1	0.95	18.7	11-04-2005
LBIIR05	1	0.95	8.5	12-04-2005
LBIIR05	1	0.95	12.1	18-04-2005
LBIIR05	1	0.95	14.1	21-04-2005
LBIIR05	1	0.95	14.1	27-04-2005
LBIIR05	1	0.95	25	29-04-2005
LBIIR05	1	0.95	12	02-05-2005
LBIIR05	1	0.95	16	04-05-2005
LBIIR05	1	0.95	16	09-05-2005
LBIIR05	1	0.95	12	13-05-2005
LBIIR05	1	0.95	16	16-05-2005
MA06REG1	1	0.85	45	10-05-2005
MA06REG1	1	0.85	30	23-06-2005
MA06REG1	1	0.85	30	24-06-2005
MA06REG1	1	0.85	30	25-06-2005
MA06REG1	1	0.85	30	26-06-2005
MA06REG1	1	0.85	15.44982	01-07-2005
MA06REG1	1	0.85	28.85017	06-07-2005
MA06REG1	1	0.85	29.32312	11-07-2005
MA06REG1	1	0.85	23.43091	15-07-2005
MA06REG1	1	0.85	17.57811	18-07-2005
MA06REG1	1	0.85	23.88416	21-07-2005
MA06REG1	1	0.85	25.00742	25-07-2005
MA06REG1	1	0.85	28.67664	28-07-2005
MA06REG1	1	0.85	22.87913	01-08-2005
MA06REG1	1	0.85	19.82464	04-08-2005
MA06REG1	1	0.85	31.43171	08-08-2005
MA06REG1	1	0.85	18.38607	11-08-2005
MA06REG1	1	0.85	25.75627	15-08-2005
MA06REG1	1	0.85	18.97726	18-08-2005
MA06REG1	1	0.85	16.42818	29-08-2005
MA06REG1	1	0.85	13.57655	01-09-2005
MA06REG1	1	0.85	17.388	05-09-2005
MA06REG1	1	0.85	11.26742	08-09-2005
MA06REG1	1	0.85	14.82849	12-09-2005
MA06REG1	1	0.85	11.46217	15-09-2005
MA06REG1	1	0.85	15.30144	19-09-2005
MA06REG1	1	0.85	11.65692	22-09-2005
MA06REG1	1	0.85	14.93977	26-09-2005
MA06REG1	1	0.85	12.18551	29-09-2005
MA06REG1	1	0.85	16.51164	03-10-2005
MA06REG1	1	0.85	12.17856	06-10-2005
MA06REG1	1	0.85	16.27517	10-10-2005
MA06REG1	1	0.85	6.148397	13-10-2005
MA06REG1	1	0.85	14.20252	17-10-2005
MA06REG1	1	0.85	8.480707	20-10-2005
MA06REG1	1	0.85	4.99847	24-10-2005
MA06REG1	1	0.85	8.986118	27-10-2005
MA06REG1	1	0.85	1.979914	31-10-2005
MA06REG1	1	0.85	8.160768	03-11-2005
MA06REG1	1	0.85	6.760454	07-11-2005
MA06REG1	1	0.85	8.485344	10-11-2005
MA06REG2	1	1	45	10-05-2005
MA06REG2	1	1	30	23-06-2005
MA06REG2	1	1	30	24-06-2005
MA06REG2	1	1	30	25-06-2005
MA06REG2	1	1	30	26-06-2005
MA06REG2	1	1	11.6453	01-07-2005
MA06REG2	1	1	21.74582	06-07-2005
MA06REG2	1	1	22.1023	11-07-2005
MA06REG2	1	1	17.66105	15-07-2005
MA06REG2	1	1	13.2495	18-07-2005
MA06REG2	1	1	18.00268	21-07-2005
MA06REG2	1	1	18.84934	25-07-2005
MA06REG2	1	1	23.32377	28-07-2005
MA06REG2	1	1	17.24514	01-08-2005
MA06REG2	1	1	14.94282	04-08-2005
MA06REG2	1	1	23.69165	08-08-2005
MA06REG2	1	1	13.8585	11-08-2005
MA06REG2	1	1	19.41378	15-08-2005
MA06REG2	1	1	14.30411	18-08-2005
MA06REG2	1	1	12.38274	29-08-2005
MA06REG2	1	1	10.23333	01-09-2005
MA06REG2	1	1	13.1062	05-09-2005
MA06REG2	1	1	8.492821	08-09-2005
MA06REG2	1	1	11.17697	12-09-2005
MA06REG2	1	1	8.63961	15-09-2005
MA06REG2	1	1	11.53346	19-09-2005
MA06REG2	1	1	8.7864	22-09-2005
MA06REG2	1	1	11.26085	26-09-2005
MA06REG2	1	1	9.184829	29-09-2005
MA06REG2	1	1	12.44565	03-10-2005
MA06REG2	1	1	9.179586	06-10-2005
MA06REG2	1	1	12.26741	10-10-2005
MA06REG2	1	1	4.634354	13-10-2005
MA06REG2	1	1	10.70515	17-10-2005
MA06REG2	1	1	6.392333	20-10-2005
MA06REG2	1	1	3.767597	24-10-2005
MA06REG2	1	1	6.773287	27-10-2005
MA06REG2	1	1	1.49236	31-10-2005
MA06REG2	1	1	6.151179	03-11-2005
