,codtrait,id_bassin,datesimul,nomplante,dmbaer,dmstm,dmsug,etm,etp,etr,irdose,jat,nage,pari,rr,rg,sdj,sug_stm,tmo,tn,tx,yldcan,lai,ei,kcp,stmo,stmot,swdf1,swdf2,swdef,mst,swdfpart1,trp,runoff,srunoff,runofft,srunofft,par,spar,spari,sparit,drain,sdrain,sdraint,sddbla,sddblat,setp,setm,setr,setpt,setmt,setrt,dmrac,tmp,strpt,strp,stmp,stmpt,stock,stockfr,stockm,htvd,spr,stockevap,swdefm,swdf1m,swdf2m,swdeft,swdf1t,swdf2t,tableclimat,id_session
110,1,1,2018-03-23,R570,149.86614947718,0,0,4.731355073386,3.89,3.8579966628869,15,0,110,3.8397994039497,0.0,19.04,1217.7,0,24.3,19.2,29.4,0,1.0713865155348,0.40334027352413,0.6097343042146,2537.7,0,1,1,0.307603126863,218.86831342649,1.129,1.4985080328958,0,38.572,0,0,9.52,864.73,73.703879320427,0,7.6394509024302,1053.7676019951,0,1217.7,0,363.23,403.58679326717,367.71839466779,0,0,0,21.886831342649,2.3718664433948,0,37.320261409117,73.188660008501,0,995.14200333711,307.29552373613,1551.9096053322,36.75,1130.7,9.9850299401198,0.04709760024937,0.30054644808743,0.30054644808743,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
111,1,1,2018-03-24,R570,158.66189333536,0,0,4.7446718693214,3.89,3.8410420990719,0,0,111,3.9601743752909,0.4,18.86,1229.45,0,23.75,18.9,28.6,0,1.1299779236526,0.41995486482406,0.62748270450989,2561.45,0,1,1,0.30692780677414,230.72033781641,1.1125,1.537277950294,0,38.572,0,0,9.43,874.16,77.664053695718,0,0,1053.7676019951,0,1229.45,0,367.12,408.33146513649,371.55943676686,0,0,0,23.072033781641,2.4409077205435,0,38.857539359411,75.629567729045,0,991.70096123804,306.62087896737,1548.4685632331,37.7625,1131.1,9.9850299401198,0.047936200814327,0.30327868852459,0.30327868852459,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
112,1,1,2018-03-25,R570,167.50154064669,0,0,4.3902861985304,3.59,3.6023535979664,15,0,112,4.0132034115274,13.9,18.39,1240.35,0,22.9,18.7,27.1,0,1.189850684991,0.43645496590837,0.64441204748386,2584.35,0,1,1,0.31209625530397,242.54003194557,1.087,1.5255066499031,0.436,39.008,0,0,9.195,883.355,81.677257107246,0,21.164961238041,1074.9325632331,0,1240.35,0,370.71,412.72175133502,375.16179036483,0,0,0,24.254003194557,2.3134392504671,0,40.383046009314,77.943006979512,0,995.39764640203,311.78415904866,1573.3302096352,38.6475,1145,9.9850299401198,0.048788922823354,0.30601092896175,0.30601092896175,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
113,1,1,2018-03-26,R570,172.2699358228,0,0,2.6851212319122,2.19,2.3686700913122,0,0,113,2.1874017771982,24.0,9.67,1250.65,0,22.3,18.6,26.0,0,1.2494361636755,0.45240988153014,0.66126403707913,2606.65,0,1,1,0.31724661845418,248.88976093911,1.069,1.1317171006033,0.84,39.848,0,0,4.835,888.19,83.864658884444,0,19.557646402034,1094.4902096352,0,1250.65,0,372.9,415.40687256694,377.53046045614,0,0,0,24.888976093911,1.4481682412033,0,41.514763109917,79.391175220715,0,996.63132990869,316.92937183572,1594.1215395439,39.4425,1169,9.9850299401198,0.049655716862846,0.30874316939891,0.30874316939891,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
114,1,1,2018-03-27,R570,180.29656577505,0,0,3.7980274219662,3.09,3.1893148687355,15,0,114,3.6309810314895,0.5,15.76,1261.15,0,22.5,18.4,26.6,0,1.2814103288749,0.46078439485907,0.67761920733607,2629.15,0,1,1,0.31905404708712,259.50531715619,1.075,1.4851307974377,0,39.848,0,0,7.88,896.07,87.495639915933,0,13.131329908688,1107.6215395439,0,1261.15,0,375.99,419.2048999889,380.71977532487,0,0,0,25.950531715619,2.0938433506685,0,42.999893907355,81.485018571383,0,995.81068513126,318.73499304004,1606.4322246751,40.2675,1169.5,9.9850299401198,0.050527449231937,0.31147540983607,0.31147540983607,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
115,1,1,2018-03-28,R570,187.17971948224,0,0,3.4337700728942,2.79,2.9242317965351,0,0,115,3.0840805864821,4.4,13,1271.6,0,22.45,17.8,27.1,0,1.3347624318342,0.47447393638186,0.68623486931337,2651.6,0,1,1,0.31955056370219,268.55592749177,1.0735,1.4050570090253,0.056,39.904,0,0,6.5,902.57,90.579720502415,0,1.1546851312648,1108.7762246751,0,1271.6,0,378.78,422.6386700618,383.64400712141,0,0,0,26.855592749177,1.9145952853843,0,44.40495091638,83.399613856768,0,996.07576820346,319.23101313849,1607.8519928786,41.085,1173.9,9.9850299401198,0.0514005382038,0.31420765027322,0.31420765027322,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
116,1,1,2018-03-29,R570,195.22096780745,0,0,3.4411441675694,2.79,2.9327760913708,15,0,116,3.6098789139204,1.9,14.86,1281.75,0,22.15,17.9,26.4,0,1.3801737317157,0.48585180537286,0.70037503788975,2673.75,0,1,1,0.32233996244679,279.05881558484,1.0645,1.4456782795138,0,39.904,0,0,7.43,910,94.189599416336,0,13.975768203465,1122.7519928786,0,1281.75,0,381.57,426.07981422937,386.57678321278,0,0,0,27.905881558484,1.9540463557124,0,45.850629195894,85.35366021248,0,996.06722390863,322.01762248435,1621.8192167872,41.8575,1175.8,9.9850299401198,0.05228124848371,0.31693989071038,0.31693989071038,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
117,1,1,2018-03-30,R570,205.25371651715,0,0,4.3122613631701,3.49,3.5257605068577,0,0,117,4.4361318992668,0.6,17.79,1292.3,0,22.55,18.3,26.8,0,1.4327684157033,0.49872196731499,0.71218947366941,2696.3,0,1,1,0.3212793622128,292.05563040687,1.0765,1.6990404067939,0,39.904,0,0,8.895,918.895,98.625731315603,0,0,1122.7519928786,0,1292.3,0,385.06,430.39207559254,390.10254371964,0,0,0,29.205563040687,2.4855412631062,0,47.549669602688,87.839201475586,0,993.14146340177,320.95808285059,1618.8934562804,42.69,1176.4,9.9850299401198,0.053159060948772,0.31967213114754,0.31967213114754,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
118,1,1,2018-03-31,R570,214.98516943098,0,0,3.9497029114989,3.19,3.2799248172038,15,0,118,4.2187264785248,0.0,16.41,1303.4,0,23.1,18.4,27.8,0,1.4976906318777,0.51416532340339,0.72563240884829,2719.4,0,1,1,0.3238225890279,304.56363642107,1.093,1.644989289931,0,39.904,0,0,8.205,927.1,102.84445779413,0,9.1414634017714,1131.8934562804,0,1303.4,0,388.25,434.34177850404,393.38246853684,0,0,0,30.456363642107,2.314767384226,0,49.194658892619,90.153968859812,0,995.7200751828,323.49876643887,1630.6135314632,43.605,1176.4,9.9850299401198,0.054043822120979,0.3224043715847,0.3224043715847,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
119,1,1,2018-04-01,R570,223.25718734598,0,0,3.3762574421109,2.72,2.8686284412418,0,0,119,3.5808854295359,2.6,13.55,1314.7,0,23.3,19.7,26.9,0,1.5600195997698,0.52854397483925,0.74189036064304,2742.7,0,1,1,0.32409817602742,315.12611394752,1.099,1.5103127800799,0,39.904,0,0,6.775,933.875,106.42534322366,0,0,1131.8934562804,0,1314.7,0,390.97,437.71803594615,396.25109697808,0,0,0,31.512611394752,2.0179417809491,0,50.704971672698,92.171910640762,0,995.45144674155,323.77407785139,1630.3449030219,44.55,1179,9.9850299401198,0.054929336263131,0.32513661202186,0.32513661202186,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
120,1,1,2018-04-02,R570,236.67602267209,0,0,4.8774790078983,3.92,3.8728884559569,15,0,120,5.695723391352,0.2,21.12,1326.3,0,23.6,19.3,27.9,0,1.6082059474625,0.53936774539318,0.7571705243308,2766.3,0,1,0.90729805376209,0.32556165380223,332.08210662491,1.108,1.9635179034354,0,39.904,0,0,10.56,944.435,112.12106661502,0,11.651446741555,1143.5449030219,0,1326.3,0,394.89,442.59551495404,400.12398543404,0,0,0,33.208210662491,2.9681084553767,0,52.668489576134,95.140019096138,0,995.12711154404,325.23609214843,1641.672014566,45.448225073224,1179.2,9.9850299401198,0.055818848978437,0.32786885245902,0.3276155684529,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
121,1,1,2018-04-03,R570,246.12395379968,0,0,3.6399591234367,2.92,3.0475334328917,0,0,121,4.0150939558783,3.7,14.4,1337.5,0,23.2,19.3,27.1,0,1.692237006066,0.55765193831643,0.76877544555772,2789.5,0,1,1,0.3263476170974,343.93421362314,1.096,1.6523986104835,0.028,39.932,0,0,7.2,951.635,116.13616057089,0,0,1143.5449030219,0,1337.5,0,397.81,446.23547407748,403.17151886693,0,0,0,34.393421362314,2.2448243010285,0,54.320888186617,97.384843397167,0,995.75157811115,326.0212694803,1642.2964811331,46.378225073224,1182.9,9.9850299401198,0.056710509134441,0.33060109289617,0.33034780889006,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
122,1,1,2018-04-04,R570,255.02492858965,0,0,3.4016259732792,2.72,2.8858473146021,15,0,122,3.7475551906229,3.4,13.15,1348.85,0,23.35,19.4,27.3,0,1.7508322997432,0.5699703711974,0.78860452682525,2812.85,0,1,1,0.32957982874075,355.02518720119,1.1005,1.6292256542876,0.016,39.948,0,0,6.575,958.21,119.88371576152,0,15.135578111152,1158.6804811331,0,1348.85,0,400.53,449.63710005076,406.05736618153,0,0,0,35.502518720119,2.1450043129647,0,55.950113840905,99.529847710131,0,996.1141526854,329.25024891201,1657.7946338185,47.330725073224,1186.3,9.9850299401198,0.057611000469799,0.33333333333333,0.33308004932722,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
123,1,1,2018-04-05,R570,259.84734797883,0,0,2.2812468666327,1.82,2.0643798596462,0,0,123,2.0979931104649,10.6,7.22,1358.45,0,21.6,18.2,25.0,0,1.8055392905124,0.58116152644456,0.80214142777669,2834.45,0,1,1,0.33188563253658,361.01240829813,1.048,1.2430303915671,0.304,40.252,0,0,3.61,961.82,121.98170887198,0,7.4101526853977,1166.0906338185,0,1358.45,0,402.35,451.91834691739,408.12174604118,0,0,0,36.101240829813,1.4598973985536,0,57.193144232472,100.98974510869,0,996.93562014035,331.55374690405,1666.0262539588,48.020725073224,1196.9,9.9850299401198,0.058517791815527,0.33606557377049,0.33581228976438,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
124,1,1,2018-04-06,R570,271.66796990687,0,0,3.7934210261124,3.02,3.1588349938538,15,0,124,4.963710671341,0.0,16.91,1369.25,0,22.8,19.0,26.6,0,1.8350350191177,0.5870740001586,0.8145770002052,2857.25,0,1,1,0.3333797955935,375.56046522586,1.084,1.825436508361,0,40.252,0,0,8.455,970.275,126.94541954332,0,12.935620140354,1179.0262539588,0,1369.25,0,405.37,455.71176794351,411.28058103503,0,0,0,37.556046522586,2.4600225406197,0,59.018580740833,103.4497676493,0,995.84116500615,333.04641579791,1677.867418965,48.890725073224,1196.9,9.9850299401198,0.059428665573979,0.33879781420765,0.33854453020154,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
125,1,1,2018-04-07,R570,285.60246334014,0,0,4.5523226152599,3.62,3.6411529469394,0,0,125,5.7471409595275,0.0,19.15,1380.35,0,23.1,18.9,27.3,0,1.902178185554,0.60022359890626,0.82120361027321,2880.35,0,1,0.92175576408359,0.3322645954415,392.53773865499,1.093,2.0615874008684,0,40.252,0,0,9.575,979.85,132.69256050285,0,0,1179.0262539588,0,1380.35,0,408.99,460.26409055877,414.92173398197,0,0,0,39.253773865499,2.972757069189,0,61.080168141701,106.42252471849,0,992.20001205921,331.93233084605,1674.226266018,49.734131597361,1196.9,9.9850299401198,0.06033649233748,0.34153005464481,0.34106298857335,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
126,1,1,2018-04-08,R570,299.23568657249,0,0,4.3121871114048,3.42,3.4936238774049,15,0,126,5.5524812500345,2.5,18.03,1391.65,0,23.3,19.1,27.5,0,1.9852563693029,0.61591583472373,0.83609238914793,2903.65,0,1,1,0.33518681614234,408.98772545905,1.099,2.040872736886,0,40.252,0,0,9.015,988.865,138.24504175288,0,10.700012059207,1189.726266018,0,1391.65,0,412.41,464.57627767017,418.41535785938,0,0,0,40.898772545905,2.8594359708859,0,63.121040878587,109.28196068938,0,995.50637612259,334.8516293262,1688.2326421406,50.679131597361,1199.4,9.9850299401198,0.061252303310547,0.34426229508197,0.34379522901051,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
127,1,1,2018-04-09,R570,315.27189687114,0,0,4.9590059861926,3.92,3.8708053754149,0,0,127,6.5800859932524,0.1,20.98,1401.85,0,22.2,18.1,26.3,0,2.0475249830124,0.62727225865133,0.85415555709648,2925.85,0,1,0.69875182192788,0.33412985290562,428.12247281737,1.066,2.2600891730406,0,40.252,0,0,10.49,999.355,144.82512774614,0,0,1189.726266018,0,1401.85,0,416.33,469.53528365636,422.28616323479,0,0,0,42.812247281737,3.3482897838182,0,65.381130051628,112.6302504732,0,991.73557074718,333.79572305271,1684.4618367652,51.224158018465,1199.5,9.9850299401198,0.062165226405917,0.34699453551913,0.34570438699392,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
128,1,1,2018-04-10,R570,324.09913907541,0,0,3.0691327026815,2.42,2.6562885076292,15,0,128,3.7167626261617,1.8,11.55,1410.6,0,20.75,16.8,24.7,0,2.1404321237474,0.64359525994142,0.86744765332385,2946.6,0,1,1,0.33793401285827,438.59176487691,1.0225,1.6863791259914,0,40.252,0,0,5.775,1005.13,148.5418903723,0,9.53557074718,1199.2618367652,0,1410.6,0,418.75,472.60441635904,424.94245174242,0,0,0,43.859176487691,2.0992233210437,0,67.067509177619,114.72947379424,0,996.34371149237,337.59607884541,1698.6055482576,51.786658018465,1201.3,9.9850299401198,0.06308854338094,0.34972677595628,0.34843662743108,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
129,1,1,2018-04-11,R570,340.68989243226,0,0,4.6467332194206,3.65,3.6658509452572,0,0,129,6.7390015804989,0.0,20.75,1420.25,0,21.65,17.2,26.1,0,2.1753429968512,0.64954232101194,0.88690969409358,2968.25,0,1,0.75388606902573,0.33639165035662,458.05049039519,1.0495,2.2563381092782,0,40.252,0,0,10.375,1015.505,155.2808919528,0,0,1199.2618367652,0,1420.25,0,422.4,477.25114957846,428.60830268768,0,0,0,45.805049039519,3.2372203834416,0,69.323847286898,117.96669417768,0,992.67786054711,336.05525870626,1694.9396973123,52.31249355161,1201.3,9.9850299401198,0.064007646250767,0.35245901639344,0.35049642543388,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
130,1,1,2018-04-12,R570,357.91977723106,0,0,4.6534801581385,3.65,3.6787323703724,15,0,130,6.8619921423577,0.0,20.72,1430.4,0,22.15,17.8,26.5,0,2.252611232185,0.66235445389553,0.89411327657229,2990.4,0,1,0.74596123337246,0.33864785494704,478.03126432022,1.0645,2.2887656717228,0,40.252,0,0,10.36,1025.865,162.14288409516,0,8.6778605471134,1207.9396973123,0,1430.4,0,426.05,481.9046297366,432.28703505805,0,0,0,47.803126432022,3.2635134594888,0,71.61261295862,121.23020763717,0,995.32126762963,338.30920709209,1706.2609649419,52.88874860439,1201.3,9.9850299401198,0.06493291361401,0.3551912568306,0.35253457088025,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
131,1,1,2018-04-13,R570,371.61609012514,0,0,4.2849083145463,3.35,3.4490735131131,0,0,131,5.4141415099892,9.1,16.01,1440.6,0,22.2,18.1,26.3,0,2.3404088430175,0.67634497314043,0.90985417943096,3012.6,0,1,0.8797366240782,0.33991423370899,493.77461482036,1.066,2.2121766996605,0.244,40.496,0,0,8.005,1033.87,167.55702560514,0,5.1772676296275,1213.1169649419,0,1440.6,0,429.4,486.18953805115,435.73610857116,0,0,0,49.377461482036,3.0480115010937,0,73.824789658281,124.27821913827,0,995.55092648689,339.57431947528,1711.6678914288,53.574943171171,1210.4,9.9850299401198,0.065861641028516,0.35792349726776,0.35493822285861,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
132,1,1,2018-04-14,R570,384.63129777563,0,0,3.6591067916528,2.85,3.0571179224918,15,0,132,5.1969516075058,0.2,15.11,1450.55,0,21.95,19.2,24.7,0,2.4157163301532,0.68788240999415,0.92741589904903,3034.55,0,1,1,0.34265911948276,508.61207860948,1.0585,2.0411464431288,0,40.496,0,0,7.555,1041.425,172.75397721265,0,11.750926486887,1224.8678914288,0,1450.55,0,432.25,489.8486448428,438.79322649366,0,0,0,50.861207860948,2.6431353122897,0,75.86593610141,126.92135445056,0,995.94288207751,342.31646036328,1723.8107735063,54.317443171171,1210.6,9.9850299401198,0.066797868130927,0.36065573770492,0.35767046329576,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
133,1,1,2018-04-15,R570,402.17804644772,0,0,4.4440194784257,3.45,3.5333256844092,0,0,133,6.923115865971,0.0,19.9,1460,0,21.45,17.6,25.3,0,2.4689601646399,0.69579053929357,0.94221852631505,3056,0,1,0.75871972694777,0.34157039941628,528.39863065319,1.0435,2.3399601217704,0,40.496,0,0,9.95,1051.375,179.67709307862,0,0,1224.8678914288,0,1460,0,435.7,494.29266432123,442.32655217807,0,0,0,52.839863065319,3.2506539157869,0,78.20589622318,130.17200836634,0,992.4095563931,341.22882901686,1720.2774478219,54.823888588909,1210.6,9.9850299401198,0.067731120588349,0.36338797814208,0.3597434680142,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
134,1,1,2018-04-16,R570,415.68118681808,0,0,3.6798046818244,2.85,3.0681528042059,15,0,134,5.315827377283,0.0,14.99,1468.8,0,20.8,16.2,25.4,0,2.5628441030236,0.70924981684897,0.95254546374709,3076.8,0,1,1,0.34433166842861,543.50042916207,1.024,2.1031026940607,0,40.496,0,0,7.495,1058.87,184.9929204559,0,8.4095563930986,1233.2774478219,0,1468.8,0,438.55,497.97246900305,445.39470498227,0,0,0,54.350042916207,2.7147545716792,0,80.308998917241,132.88676293802,0,995.93184719579,343.98733676018,1732.2092950177,55.393888588909,1210.6,9.9850299401198,0.068671917496624,0.36612021857923,0.36247570845136,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
135,1,1,2018-04-17,R570,432.74473801359,0,0,4.4733417966805,3.45,3.5417944833263,0,0,135,6.7316553339632,0.1,18.8,1477.05,0,20.25,15.3,25.2,0,2.6125547394088,0.71613354616629,0.97048709824561,3097.05,0,1,0.71789794302667,0.34326332784807,562.45993049042,1.0075,2.4166331755932,0,40.496,0,0,9.4,1068.27,191.72457578987,0,0,1233.2774478219,0,1477.05,0,442,502.44581079973,448.9364994656,0,0,0,56.245993049042,3.3481804889474,0,82.725632092834,136.23494342697,0,992.49005271247,342.92006452022,1728.7675005344,55.743863836135,1210.7,9.9850299401198,0.069609795441564,0.36885245901639,0.36443717824105,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
136,1,1,2018-04-18,R570,446.05877680032,0,0,3.7037654886677,2.85,3.0976755116538,15,0,136,5.1763733900773,13.9,14.22,1486.5,0,21.45,17.6,25.3,0,2.701462513792,0.72804126442718,0.97985400276405,3118.5,0,1,1,0.34869732191714,577.25330692012,1.0435,2.1864939308636,0.436,40.932,0,0,7.11,1075.38,196.90094917994,0,21.954052712468,1255.2315005344,0,1486.5,0,444.85,506.1495762884,452.03417497725,0,0,0,57.725330692012,2.7925839078775,0,84.912126023697,139.02752733485,0,995.90232448835,348.34862459523,1754.1338250227,56.411363836135,1224.6,9.9850299401198,0.070562520364835,0.37158469945355,0.36716941867821,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
137,1,1,2018-04-19,R570,458.93602548624,0,0,3.3275711530904,2.55,2.8429276536562,0,0,137,4.8708112313133,0.5,13.22,1497.2,0,22.7,18.4,27.0,0,2.7700516063205,0.73688520897327,0.99638721078634,3141.2,0,1,1,0.34843226962051,591.56136101558,1.081,2.056143888071,0,40.932,0,0,6.61,1081.99,201.77176041126,0,0,1255.2315005344,0,1497.2,0,447.4,509.47714744149,454.87710263091,0,0,0,59.156136101558,2.5407873875052,0,86.968269911768,141.56831472235,0,993.55939683469,348.08383735089,1751.7908973691,57.266363836135,1225.1,9.9850299401198,0.071514521101503,0.37431693989071,0.36990165911537,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
138,1,1,2018-04-20,R570,471.78524144891,0,0,3.3383312921531,2.55,2.860314829142,15,0,138,4.8951585483902,0.2,13.14,1507.55,0,22.35,18.2,26.5,0,2.8356749532261,0.7450774046256,1.0089568699022,3163.55,0,1,1,0.35088875339807,605.83826764077,1.0705,2.0948235552394,0,40.932,0,0,6.57,1088.56,206.66691895965,0,9.7593968346897,1264.9908973691,0,1507.55,0,449.95,512.81547873364,457.73741746005,0,0,0,60.583826764077,2.5728400182505,0,89.063093467008,144.1411547406,0,996.13968517086,350.53786464468,1764.13058254,58.068863836135,1225.3,9.9850299401198,0.072473233542481,0.37704918032787,0.37263389955253,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
139,1,1,2018-04-21,R570,476.91132989563,0,0,1.6809644511702,1.28,1.629749436108,0,0,139,1.9952234850174,0.2,5.3,1517.8,0,22.25,20.1,24.4,0,2.9004583818802,0.75291452264806,1.020838158236,3185.8,0,1,1,0.35158795502691,611.53392147046,1.0675,1.2554578274799,0,40.932,0,0,2.65,1091.21,208.66214244467,0,0,1264.9908973691,0,1517.8,0,451.23,514.49644318481,459.36716689616,0,0,0,61.153392147046,1.306672842542,0,90.318551294488,145.44782758314,0,994.70993573475,351.23636707188,1762.7008331038,58.856363836135,1225.5,9.9850299401198,0.073433856370424,0.37978142076503,0.37536613998968,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
140,1,1,2018-04-22,R570,482.41900094785,0,0,1.9497053177221,1.48,1.8659371762589,15,0,140,2.0902309515594,9.2,5.53,1528.9,0,23.1,20.0,26.2,0,2.9261938425086,0.75596056114266,1.0324332691951,3208.9,0,1,1,0.3558204498944,617.65355597293,1.093,1.4442330969456,0.248,41.18,0,0,2.765,1093.975,210.75237339622,0,19.66193573475,1284.6528331038,0,1528.9,0,452.71,516.44614850254,461.23310407242,0,0,0,61.765355597293,1.5280012384088,0,91.762784391433,146.97582882155,0,997.13406282374,355.46462944451,1784.7868959276,59.771363836135,1234.7,9.9850299401198,0.074406043391993,0.38251366120219,0.37809838042684,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
141,1,1,2018-04-23,R570,486.87572789538,0,0,1.5564442472182,1.18,1.5564442472182,0,0,141,1.7195358759175,47.8,4.53,1539,0,22.1,18.8,25.4,0,2.953719920833,0.75917698716002,1.0370034894454,3231,0,1,1,0.36496750244074,622.60547480352,1.063,1.2236641175456,1.792,42.972,0,0,2.265,1096.24,212.47190927214,0,44.142062823741,1328.7948959276,0,1539,0,453.89,518.00259274975,462.78954831964,0,0,0,62.260547480352,1.2236641175456,0,92.986448508979,148.1994929391,0,997.44355575278,364.6025349383,1829.2384516804,60.536363836135,1282.5,9.9850299401198,0.07540322236041,0.38524590163934,0.380830620864,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
142,1,1,2018-04-24,R570,496.33720863179,0,0,3.2755802032237,2.48,3.0322929008633,15,0,142,3.6487311743119,113.9,9.58,1549.05,0,22.05,18.6,25.5,0,2.9759123712816,0.76173928482504,1.0418695076189,3253.05,0,1,1,0.38809629372894,633.11823117731,1.0615,2.3405490765346,4.436,47.408,0,0,4.79,1101.03,216.12064044645,0,122.90755575278,1451.7024516804,0,1549.05,0,456.37,521.27817295298,465.8218412205,0,0,0,63.311823117731,2.583836378895,0,95.326997585513,150.78332931799,0,995.96770709914,387.70819743521,1950.6701587795,61.293863836135,1396.4,9.9850299401198,0.076463594747648,0.3879781420765,0.38356286130116,0,0,0,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
143,1,1,2018-04-25,R570,512.17942849024,0.17951986167991,0.00060994867227515,3.9402753233859,2.98,3.4801060467106,0,1,143,6.1934927002647,1.7,16.16,1558.8,0.041011108889399,21.75,19.0,24.5,0.014872767130489,3.0179766445204,0.76652137379514,1.0457761693814,3274.8,21.75,1,0.94749238540878,0.38738130701621,650.7206976867,1.0525,2.6562437080812,0,47.408,0,0,8.08,1109.11,222.31413314672,6.1934927002647,0,1451.7024516804,0,1558.8,9.75,459.35,525.21844827636,469.30194726721,2.98,3.9402753233859,3.4801060467106,65.07206976867,3.1164129847565,2.6562437080812,97.983241293595,153.89974230275,3.1164129847565,994.18760105243,386.99392570919,1948.8900527328,61.968952160738,1398.1,9.9850299401198,0.077522013619277,0.39071038251366,0.38615163831047,0.38738130701621,1,0.94749238540878,mosiweb.mos_meteo_parcelle,suo1ti8rFSesaGmYkbqLZMIF3KtNlvmrHCvgq8AV
