obsplantdate;obsplantlib;obsplantval;varcyclecode
08/06/2009;nblvs;10;DEL1-0-1-AAA-NCO376
12/06/2009;ei;0.5239;DEL1-0-1-AAA-NCO376
16/06/2009;nbtm;0.444;DEL1-0-1-AAA-NCO376
16/06/2009;nbtv;26;DEL1-0-1-AAA-NCO376
01/07/2009;ei;0.6087;DEL1-0-1-AAA-NCO376
01/07/2009;htet;15.76647;DEL1-0-1-AAA-NCO376
01/07/2009;htm;34.75439;DEL1-0-1-AAA-NCO376
01/07/2009;htn;8;DEL1-0-1-AAA-NCO376
01/07/2009;htvdx;70;DEL1-0-1-AAA-NCO376
01/07/2009;nbt;38;DEL1-0-1-AAA-NCO376
01/07/2009;sh20;618.6667;DEL1-0-1-AAA-NCO376
01/07/2009;sh30;353.3333;DEL1-0-1-AAA-NCO376
01/07/2009;sh40;164;DEL1-0-1-AAA-NCO376
01/07/2009;sh50;36;DEL1-0-1-AAA-NCO376
01/07/2009;sh60;9.333333;DEL1-0-1-AAA-NCO376
01/07/2009;sh70;0;DEL1-0-1-AAA-NCO376
01/07/2009;sh80;0;DEL1-0-1-AAA-NCO376
01/07/2009;shtvd;1320.667;DEL1-0-1-AAA-NCO376
07/07/2009;nbtm;0.444;DEL1-0-1-AAA-NCO376
07/07/2009;nbtv;30.667;DEL1-0-1-AAA-NCO376
16/07/2009;htvds;61;DEL1-0-1-AAA-NCO376
16/07/2009;ltvdlargs;2.2;DEL1-0-1-AAA-NCO376
16/07/2009;ltvdlongs;133;DEL1-0-1-AAA-NCO376
16/07/2009;nblss;2;DEL1-0-1-AAA-NCO376
16/07/2009;nblts;18;DEL1-0-1-AAA-NCO376
16/07/2009;nblvs;12;DEL1-0-1-AAA-NCO376
20/07/2009;nbtm;1.333;DEL1-0-1-AAA-NCO376
20/07/2009;nbtv;28.444;DEL1-0-1-AAA-NCO376
04/08/2009;nbtm;0.667;DEL1-0-1-AAA-NCO376
04/08/2009;nbtv;26.222;DEL1-0-1-AAA-NCO376
24/08/2009;htet;36.99455;DEL1-0-1-AAA-NCO376
24/08/2009;htm;92.32143;DEL1-0-1-AAA-NCO376
24/08/2009;htn;23;DEL1-0-1-AAA-NCO376
24/08/2009;htvdx;174;DEL1-0-1-AAA-NCO376
24/08/2009;nblvsh;7.964286;DEL1-0-1-AAA-NCO376
24/08/2009;nbt;28;DEL1-0-1-AAA-NCO376
24/08/2009;sh20;2025;DEL1-0-1-AAA-NCO376
24/08/2009;sh30;1752;DEL1-0-1-AAA-NCO376
24/08/2009;sh40;1482;DEL1-0-1-AAA-NCO376
24/08/2009;sh50;1230;DEL1-0-1-AAA-NCO376
24/08/2009;sh60;1002;DEL1-0-1-AAA-NCO376
24/08/2009;sh70;792;DEL1-0-1-AAA-NCO376
24/08/2009;sh80;604;DEL1-0-1-AAA-NCO376
24/08/2009;shtvd;2585;DEL1-0-1-AAA-NCO376
27/08/2009;brixm1;17.17;DEL1-0-1-AAA-NCO376
27/08/2009;brixm2;9.37;DEL1-0-1-AAA-NCO376
27/08/2009;lai;4.953;DEL1-0-1-AAA-NCO376
27/08/2009;mfa;87.7077;DEL1-0-1-AAA-NCO376
27/08/2009;mffm;1.51;DEL1-0-1-AAA-NCO376
27/08/2009;mflv;20.0643;DEL1-0-1-AAA-NCO376
27/08/2009;mfre;32.6;DEL1-0-1-AAA-NCO376
27/08/2009;mftu;33.5333;DEL1-0-1-AAA-NCO376
13/01/2009;sucrt;5.40498;DSME-0-0-AAA-R579
27/08/2009;msfm;0.7474;DEL1-0-1-AAA-NCO376
27/08/2009;mslv;4.8479;DEL1-0-1-AAA-NCO376
27/08/2009;msre;4.6539;DEL1-0-1-AAA-NCO376
27/08/2009;mstu;6.9883;DEL1-0-1-AAA-NCO376
27/08/2009;nttrec;18.67;DEL1-0-1-AAA-NCO376
27/08/2009;sla;102.16;DEL1-0-1-AAA-NCO376
01/09/2009;ei;0.845;DEL1-0-1-AAA-NCO376
07/09/2009;nbtm;5.778;DEL1-0-1-AAA-NCO376
07/09/2009;nbtv;20.889;DEL1-0-1-AAA-NCO376
16/09/2009;htvds;102;DEL1-0-1-AAA-NCO376
16/09/2009;ltvdlargs;2.5;DEL1-0-1-AAA-NCO376
16/09/2009;ltvdlongs;152;DEL1-0-1-AAA-NCO376
16/09/2009;naer;20;DEL1-0-1-AAA-NCO376
16/09/2009;nblss;2;DEL1-0-1-AAA-NCO376
16/09/2009;nblts;22;DEL1-0-1-AAA-NCO376
16/09/2009;nblvs;11;DEL1-0-1-AAA-NCO376
07/10/2009;nbtm;5.778;DEL1-0-1-AAA-NCO376
07/10/2009;nbtv;18.667;DEL1-0-1-AAA-NCO376
19/11/2009;nbtv;15.778;DEL1-0-1-AAA-NCO376
24/11/2009;htvds;173;DEL1-0-1-AAA-NCO376
24/11/2009;ltvdlargs;3.4;DEL1-0-1-AAA-NCO376
24/11/2009;ltvdlongs;143;DEL1-0-1-AAA-NCO376
24/11/2009;nblss;3;DEL1-0-1-AAA-NCO376
24/11/2009;nblts;28;DEL1-0-1-AAA-NCO376
24/11/2009;nblvs;9;DEL1-0-1-AAA-NCO376
22/01/2010;nbtv;15.778;DEL1-0-1-AAA-NCO376
05/02/2010;htvds;255;DEL1-0-1-AAA-NCO376
05/02/2010;ltvdlargs;3.4;DEL1-0-1-AAA-NCO376
05/02/2010;ltvdlongs;130;DEL1-0-1-AAA-NCO376
05/02/2010;nblss;2;DEL1-0-1-AAA-NCO376
05/02/2010;nblts;36;DEL1-0-1-AAA-NCO376
05/02/2010;nblvs;8;DEL1-0-1-AAA-NCO376
09/06/2010;brixjt;17.25571;DEL1-0-1-AAA-NCO376
09/06/2010;brixm1;16.76;DEL1-0-1-AAA-NCO376
09/06/2010;brixm2;19.82;DEL1-0-1-AAA-NCO376
09/06/2010;brixm3;16.26;DEL1-0-1-AAA-NCO376
09/06/2010;diab;29.66;DEL1-0-1-AAA-NCO376
09/06/2010;diah;18.44;DEL1-0-1-AAA-NCO376
09/06/2010;diam;25.22;DEL1-0-1-AAA-NCO376
09/06/2010;gateau;158;DEL1-0-1-AAA-NCO376
09/06/2010;htvde;390;DEL1-0-1-AAA-NCO376
09/06/2010;husi;348.4;DEL1-0-1-AAA-NCO376
09/06/2010;mfa;258.7778;DEL1-0-1-AAA-NCO376
27/08/2009;msa;17.2375;DEL1-0-1-AAA-NCO376
09/06/2010;mffm;35.53333;DEL1-0-1-AAA-NCO376
09/06/2010;mfre;28.60821;DEL1-0-1-AAA-NCO376
09/06/2010;mftu;194.6362;DEL1-0-1-AAA-NCO376
16/03/2009;sucrt;9.84898;DSME-0-0-AAA-R579
09/06/2010;msfm;12.2922;DEL1-0-1-AAA-NCO376
09/06/2010;msre;6.86965;DEL1-0-1-AAA-NCO376
09/06/2010;mstu;51.88025;DEL1-0-1-AAA-NCO376
09/06/2010;nbtm;0.445;DEL1-0-1-AAA-NCO376
09/06/2010;nbtv;15.333;DEL1-0-1-AAA-NCO376
09/06/2010;nentu;32.2;DEL1-0-1-AAA-NCO376
09/06/2010;nttrec;15.778;DEL1-0-1-AAA-NCO376
09/06/2010;nturec;15.333;DEL1-0-1-AAA-NCO376
09/06/2010;poljc;15.40829;DEL1-0-1-AAA-NCO376
09/06/2010;pollu;16.47;DEL1-0-1-AAA-NCO376
09/06/2010;purjt;89.29385;DEL1-0-1-AAA-NCO376
09/06/2010;sucrt;10.62628;DEL1-0-1-AAA-NCO376
03/03/2009;nbtm;0;DEL1-0-1-AAA-NIF5
03/03/2009;nbtv;0;DEL1-0-1-AAA-NIF5
07/03/2009;nbtm;0;DEL1-0-1-AAA-NIF5
07/03/2009;nbtv;0.444;DEL1-0-1-AAA-NIF5
10/03/2009;nbtm;0;DEL1-0-1-AAA-NIF5
10/03/2009;nbtv;1.778;DEL1-0-1-AAA-NIF5
13/03/2009;nbtm;0;DEL1-0-1-AAA-NIF5
13/03/2009;nbtv;3.556;DEL1-0-1-AAA-NIF5
16/03/2009;htet;7.778174;DEL1-0-1-AAA-NIF5
16/03/2009;htm;8.5;DEL1-0-1-AAA-NIF5
16/03/2009;htn;3;DEL1-0-1-AAA-NIF5
16/03/2009;htvdx;14;DEL1-0-1-AAA-NIF5
16/03/2009;nblvsh;1.5;DEL1-0-1-AAA-NIF5
16/03/2009;nbt;0.6666667;DEL1-0-1-AAA-NIF5
16/03/2009;nbtm;0;DEL1-0-1-AAA-NIF5
16/03/2009;nbtv;5.556;DEL1-0-1-AAA-NIF5
16/03/2009;sh20;0;DEL1-0-1-AAA-NIF5
16/03/2009;sh30;0;DEL1-0-1-AAA-NIF5
16/03/2009;sh40;0;DEL1-0-1-AAA-NIF5
16/03/2009;sh50;0;DEL1-0-1-AAA-NIF5
16/03/2009;sh60;0;DEL1-0-1-AAA-NIF5
16/03/2009;sh70;0;DEL1-0-1-AAA-NIF5
16/03/2009;sh80;0;DEL1-0-1-AAA-NIF5
16/03/2009;shtvd;5.666667;DEL1-0-1-AAA-NIF5
19/03/2009;nbtm;0;DEL1-0-1-AAA-NIF5
19/03/2009;nbtv;6;DEL1-0-1-AAA-NIF5
26/03/2009;nbtm;0;DEL1-0-1-AAA-NIF5
26/03/2009;nbtv;6;DEL1-0-1-AAA-NIF5
27/03/2009;htet;2.540997;DEL1-0-1-AAA-NIF5
27/03/2009;htm;9.96;DEL1-0-1-AAA-NIF5
27/03/2009;htn;5;DEL1-0-1-AAA-NIF5
27/03/2009;htvdx;14;DEL1-0-1-AAA-NIF5
27/03/2009;nblvsh;2.92;DEL1-0-1-AAA-NIF5
27/03/2009;nbt;8.333333;DEL1-0-1-AAA-NIF5
27/03/2009;sh20;0;DEL1-0-1-AAA-NIF5
27/03/2009;sh30;0;DEL1-0-1-AAA-NIF5
27/03/2009;sh40;0;DEL1-0-1-AAA-NIF5
27/03/2009;sh50;0;DEL1-0-1-AAA-NIF5
27/03/2009;sh60;0;DEL1-0-1-AAA-NIF5
27/03/2009;sh70;0;DEL1-0-1-AAA-NIF5
27/03/2009;sh80;0;DEL1-0-1-AAA-NIF5
27/03/2009;shtvd;83;DEL1-0-1-AAA-NIF5
30/03/2009;htvds;11.6625;DEL1-0-1-AAA-NIF5
30/03/2009;ltvdlargs;2.93125;DEL1-0-1-AAA-NIF5
30/03/2009;ltvdlongs;53.2875;DEL1-0-1-AAA-NIF5
30/03/2009;nblts;4.25;DEL1-0-1-AAA-NIF5
30/03/2009;nblvs;3.875;DEL1-0-1-AAA-NIF5
31/03/2009;nbtm;0;DEL1-0-1-AAA-NIF5
31/03/2009;nbtv;7.111;DEL1-0-1-AAA-NIF5
01/04/2009;htet;2.766724;DEL1-0-1-AAA-NIF5
01/04/2009;htm;7.714286;DEL1-0-1-AAA-NIF5
01/04/2009;htn;5;DEL1-0-1-AAA-NIF5
01/04/2009;htvdx;13.5;DEL1-0-1-AAA-NIF5
01/04/2009;lai;0.21;DEL1-0-1-AAA-NIF5
25/05/2009;sucrt;11.95124;DSME-0-0-AAA-R579
01/04/2009;msfm;0;DEL1-0-1-AAA-NIF5
01/04/2009;mslv;0.09113;DEL1-0-1-AAA-NIF5
01/04/2009;msre;0.0442;DEL1-0-1-AAA-NIF5
01/04/2009;mstu;0;DEL1-0-1-AAA-NIF5
01/04/2009;nblvsh;4.285714;DEL1-0-1-AAA-NIF5
01/04/2009;nbt;7;DEL1-0-1-AAA-NIF5
01/04/2009;nttrec;4.667;DEL1-0-1-AAA-NIF5
01/04/2009;sh20;0;DEL1-0-1-AAA-NIF5
01/04/2009;sh30;0;DEL1-0-1-AAA-NIF5
01/04/2009;sh40;0;DEL1-0-1-AAA-NIF5
01/04/2009;sh50;0;DEL1-0-1-AAA-NIF5
01/04/2009;sh60;0;DEL1-0-1-AAA-NIF5
01/04/2009;sh70;0;DEL1-0-1-AAA-NIF5
01/04/2009;sh80;0;DEL1-0-1-AAA-NIF5
01/04/2009;shtvd;54;DEL1-0-1-AAA-NIF5
01/04/2009;sla;230.425;DEL1-0-1-AAA-NIF5
03/04/2009;ei;0.2228;DEL1-0-1-AAA-NIF5
03/04/2009;nbtm;0;DEL1-0-1-AAA-NIF5
03/04/2009;nbtv;8;DEL1-0-1-AAA-NIF5
08/04/2009;nbtm;0;DEL1-0-1-AAA-NIF5
08/04/2009;nbtv;9.778;DEL1-0-1-AAA-NIF5
14/04/2009;nbtm;0;DEL1-0-1-AAA-NIF5
14/04/2009;nbtv;13.778;DEL1-0-1-AAA-NIF5
19/04/2009;ei;0.3635;DEL1-0-1-AAA-NIF5
20/04/2009;nbtm;0.222;DEL1-0-1-AAA-NIF5
20/04/2009;nbtv;17.111;DEL1-0-1-AAA-NIF5
27/04/2009;htvds;33.25;DEL1-0-1-AAA-NIF5
27/04/2009;ltvdlargs;3.78125;DEL1-0-1-AAA-NIF5
27/04/2009;ltvdlongs;83.8125;DEL1-0-1-AAA-NIF5
27/04/2009;nblss;2.625;DEL1-0-1-AAA-NIF5
27/04/2009;nblts;10.125;DEL1-0-1-AAA-NIF5
27/04/2009;nblvs;8.125;DEL1-0-1-AAA-NIF5
27/04/2009;nbtm;0.444;DEL1-0-1-AAA-NIF5
27/04/2009;nbtv;19.778;DEL1-0-1-AAA-NIF5
04/05/2009;nbtm;0.444;DEL1-0-1-AAA-NIF5
04/05/2009;nbtv;20.222;DEL1-0-1-AAA-NIF5
05/05/2009;ei;0.4746;DEL1-0-1-AAA-NIF5
11/05/2009;nbtm;0.889;DEL1-0-1-AAA-NIF5
11/05/2009;nbtv;19.556;DEL1-0-1-AAA-NIF5
12/05/2009;htet;14.15141;DEL1-0-1-AAA-NIF5
12/05/2009;htm;32.88312;DEL1-0-1-AAA-NIF5
12/05/2009;htn;8;DEL1-0-1-AAA-NIF5
12/05/2009;htvdx;65;DEL1-0-1-AAA-NIF5
12/05/2009;nbt;25.66667;DEL1-0-1-AAA-NIF5
12/05/2009;sh20;348;DEL1-0-1-AAA-NIF5
12/05/2009;sh30;176.3333;DEL1-0-1-AAA-NIF5
12/05/2009;sh40;89.66666;DEL1-0-1-AAA-NIF5
12/05/2009;sh50;33.66667;DEL1-0-1-AAA-NIF5
12/05/2009;sh60;2.666667;DEL1-0-1-AAA-NIF5
12/05/2009;sh70;0;DEL1-0-1-AAA-NIF5
12/05/2009;sh80;0;DEL1-0-1-AAA-NIF5
12/05/2009;shtvd;844;DEL1-0-1-AAA-NIF5
20/05/2009;ei;0.6835;DEL1-0-1-AAA-NIF5
27/05/2009;nbtm;0.889;DEL1-0-1-AAA-NIF5
27/05/2009;nbtv;18.222;DEL1-0-1-AAA-NIF5
08/06/2009;htvds;86;DEL1-0-1-AAA-NIF5
08/06/2009;ltvdlargs;4.70875;DEL1-0-1-AAA-NIF5
08/06/2009;ltvdlongs;126.0625;DEL1-0-1-AAA-NIF5
08/06/2009;nblss;2.625;DEL1-0-1-AAA-NIF5
08/06/2009;nblts;17.25;DEL1-0-1-AAA-NIF5
08/06/2009;nblvs;11;DEL1-0-1-AAA-NIF5
12/06/2009;ei;0.8224;DEL1-0-1-AAA-NIF5
16/06/2009;nbtm;3.111;DEL1-0-1-AAA-NIF5
16/06/2009;nbtv;18.222;DEL1-0-1-AAA-NIF5
01/07/2009;ei;0.8792;DEL1-0-1-AAA-NIF5
07/07/2009;nbtm;3.333;DEL1-0-1-AAA-NIF5
07/07/2009;nbtv;16.889;DEL1-0-1-AAA-NIF5
16/07/2009;htvds;115.125;DEL1-0-1-AAA-NIF5
16/07/2009;ltvdlargs;4.5375;DEL1-0-1-AAA-NIF5
16/07/2009;ltvdlongs;138.625;DEL1-0-1-AAA-NIF5
16/07/2009;nblss;3;DEL1-0-1-AAA-NIF5
16/07/2009;nblts;21;DEL1-0-1-AAA-NIF5
16/07/2009;nblvs;11.625;DEL1-0-1-AAA-NIF5
20/07/2009;nbtm;2;DEL1-0-1-AAA-NIF5
20/07/2009;nbtv;15.556;DEL1-0-1-AAA-NIF5
04/08/2009;nbtm;1.333;DEL1-0-1-AAA-NIF5
04/08/2009;nbtv;14.667;DEL1-0-1-AAA-NIF5
24/08/2009;htet;44.21377;DEL1-0-1-AAA-NIF5
24/08/2009;htm;120.4286;DEL1-0-1-AAA-NIF5
24/08/2009;htn;16;DEL1-0-1-AAA-NIF5
24/08/2009;htvdx;165;DEL1-0-1-AAA-NIF5
24/08/2009;nblvsh;9.285714;DEL1-0-1-AAA-NIF5
24/08/2009;nbt;21;DEL1-0-1-AAA-NIF5
24/08/2009;sh20;2113;DEL1-0-1-AAA-NIF5
24/08/2009;sh30;1917;DEL1-0-1-AAA-NIF5
24/08/2009;sh40;1727;DEL1-0-1-AAA-NIF5
24/08/2009;sh50;1537;DEL1-0-1-AAA-NIF5
24/08/2009;sh60;1347;DEL1-0-1-AAA-NIF5
24/08/2009;sh70;1163;DEL1-0-1-AAA-NIF5
24/08/2009;sh80;989;DEL1-0-1-AAA-NIF5
24/08/2009;shtvd;2529;DEL1-0-1-AAA-NIF5
27/08/2009;brixm1;16.67;DEL1-0-1-AAA-NIF5
27/08/2009;brixm2;8.4;DEL1-0-1-AAA-NIF5
27/08/2009;lai;6.192;DEL1-0-1-AAA-NIF5
27/08/2009;mfa;95.247;DEL1-0-1-AAA-NIF5
27/08/2009;mffm;4.31;DEL1-0-1-AAA-NIF5
27/08/2009;mflv;22.4703;DEL1-0-1-AAA-NIF5
27/08/2009;mfre;20.9;DEL1-0-1-AAA-NIF5
27/08/2009;mftu;47.5667;DEL1-0-1-AAA-NIF5
27/08/2009;msfm;3.0396;DEL1-0-1-AAA-NIF5
27/08/2009;mslv;6.2049;DEL1-0-1-AAA-NIF5
27/08/2009;msre;3.5915;DEL1-0-1-AAA-NIF5
27/08/2009;mstu;10.9335;DEL1-0-1-AAA-NIF5
27/08/2009;nttrec;14;DEL1-0-1-AAA-NIF5
27/08/2009;sla;99.8;DEL1-0-1-AAA-NIF5
01/09/2009;ei;0.944;DEL1-0-1-AAA-NIF5
07/09/2009;nbtm;3.556;DEL1-0-1-AAA-NIF5
07/09/2009;nbtv;10.889;DEL1-0-1-AAA-NIF5
16/09/2009;htvds;154.375;DEL1-0-1-AAA-NIF5
16/09/2009;ltvdlargs;4.6125;DEL1-0-1-AAA-NIF5
16/09/2009;ltvdlongs;145;DEL1-0-1-AAA-NIF5
16/09/2009;naer;21.75;DEL1-0-1-AAA-NIF5
16/09/2009;nblss;2.625;DEL1-0-1-AAA-NIF5
16/09/2009;nblts;27.75;DEL1-0-1-AAA-NIF5
16/09/2009;nblvs;14.25;DEL1-0-1-AAA-NIF5
07/10/2009;nbtm;2.667;DEL1-0-1-AAA-NIF5
07/10/2009;nbtv;10.889;DEL1-0-1-AAA-NIF5
19/11/2009;nbtv;12.889;DEL1-0-1-AAA-NIF5
24/11/2009;htvds;216.375;DEL1-0-1-AAA-NIF5
24/11/2009;ltvdlargs;4.7375;DEL1-0-1-AAA-NIF5
24/11/2009;ltvdlongs;146.25;DEL1-0-1-AAA-NIF5
24/11/2009;nblss;2.75;DEL1-0-1-AAA-NIF5
24/11/2009;nblts;35.875;DEL1-0-1-AAA-NIF5
24/11/2009;nblvs;11.875;DEL1-0-1-AAA-NIF5
22/01/2010;nbtv;10.444;DEL1-0-1-AAA-NIF5
05/02/2010;htvds;305.5;DEL1-0-1-AAA-NIF5
05/02/2010;ltvdlargs;4.825;DEL1-0-1-AAA-NIF5
05/02/2010;ltvdlongs;141.375;DEL1-0-1-AAA-NIF5
05/02/2010;nblss;2.875;DEL1-0-1-AAA-NIF5
05/02/2010;nblts;46.875;DEL1-0-1-AAA-NIF5
05/02/2010;nblvs;10.875;DEL1-0-1-AAA-NIF5
09/06/2010;brixjt;17.35571;DEL1-0-1-AAA-NIF5
09/06/2010;brixm1;19.34;DEL1-0-1-AAA-NIF5
09/06/2010;brixm2;20.94;DEL1-0-1-AAA-NIF5
09/06/2010;brixm3;13.46;DEL1-0-1-AAA-NIF5
09/06/2010;diab;26.42;DEL1-0-1-AAA-NIF5
09/06/2010;diah;22.52;DEL1-0-1-AAA-NIF5
09/06/2010;diam;24.31;DEL1-0-1-AAA-NIF5
21/07/2009;sucrt;14.37064;DSME-0-0-AAA-R579
09/06/2010;gateau;160;DEL1-0-1-AAA-NIF5
09/06/2010;htvde;439.2;DEL1-0-1-AAA-NIF5
09/06/2010;husi;400;DEL1-0-1-AAA-NIF5
09/06/2010;mfa;257.5111;DEL1-0-1-AAA-NIF5
09/06/2010;mffm;19.4;DEL1-0-1-AAA-NIF5
09/06/2010;mfre;33.7495;DEL1-0-1-AAA-NIF5
09/06/2010;mftu;204.3616;DEL1-0-1-AAA-NIF5
09/06/2010;msfm;13.87905;DEL1-0-1-AAA-NIF5
09/06/2010;msre;9.31572;DEL1-0-1-AAA-NIF5
09/06/2010;mstu;57.83671;DEL1-0-1-AAA-NIF5
09/06/2010;nbtm;0.222;DEL1-0-1-AAA-NIF5
09/06/2010;nbtv;16.667;DEL1-0-1-AAA-NIF5
09/06/2010;nentu;47.2;DEL1-0-1-AAA-NIF5
09/06/2010;nttrec;16.889;DEL1-0-1-AAA-NIF5
09/06/2010;nturec;16.667;DEL1-0-1-AAA-NIF5
09/06/2010;poljc;15.76673;DEL1-0-1-AAA-NIF5
09/06/2010;pollu;16.86;DEL1-0-1-AAA-NIF5
09/06/2010;purjt;90.84461;DEL1-0-1-AAA-NIF5
09/06/2010;sucrt;10.83868;DEL1-0-1-AAA-NIF5
03/03/2009;nbtm;0;DEL1-0-1-AAA-Q110
03/03/2009;nbtv;0;DEL1-0-1-AAA-Q110
07/03/2009;nbtm;0;DEL1-0-1-AAA-Q110
07/03/2009;nbtv;0.444;DEL1-0-1-AAA-Q110
10/03/2009;nbtm;0;DEL1-0-1-AAA-Q110
10/03/2009;nbtv;0.889;DEL1-0-1-AAA-Q110
13/03/2009;nbtm;0;DEL1-0-1-AAA-Q110
13/03/2009;nbtv;4;DEL1-0-1-AAA-Q110
16/03/2009;htet;5.656854;DEL1-0-1-AAA-Q110
16/03/2009;htm;5;DEL1-0-1-AAA-Q110
16/03/2009;htn;1;DEL1-0-1-AAA-Q110
16/03/2009;htvdx;9;DEL1-0-1-AAA-Q110
16/03/2009;nblvsh;1.5;DEL1-0-1-AAA-Q110
16/03/2009;nbt;0.6666667;DEL1-0-1-AAA-Q110
16/03/2009;nbtm;0;DEL1-0-1-AAA-Q110
16/03/2009;nbtv;4.222;DEL1-0-1-AAA-Q110
16/03/2009;sh20;0;DEL1-0-1-AAA-Q110
16/03/2009;sh30;0;DEL1-0-1-AAA-Q110
16/03/2009;sh40;0;DEL1-0-1-AAA-Q110
16/03/2009;sh50;0;DEL1-0-1-AAA-Q110
16/03/2009;sh60;0;DEL1-0-1-AAA-Q110
16/03/2009;sh70;0;DEL1-0-1-AAA-Q110
16/03/2009;sh80;0;DEL1-0-1-AAA-Q110
16/03/2009;shtvd;3.333333;DEL1-0-1-AAA-Q110
19/03/2009;nbtm;0;DEL1-0-1-AAA-Q110
19/03/2009;nbtv;4.222;DEL1-0-1-AAA-Q110
26/03/2009;nbtm;0;DEL1-0-1-AAA-Q110
26/03/2009;nbtv;4.444;DEL1-0-1-AAA-Q110
27/03/2009;htet;3.416292;DEL1-0-1-AAA-Q110
27/03/2009;htm;10.75;DEL1-0-1-AAA-Q110
27/03/2009;htn;5;DEL1-0-1-AAA-Q110
27/03/2009;htvdx;17;DEL1-0-1-AAA-Q110
27/03/2009;nblvsh;3.15;DEL1-0-1-AAA-Q110
27/03/2009;nbt;6.666667;DEL1-0-1-AAA-Q110
27/03/2009;sh20;0;DEL1-0-1-AAA-Q110
27/03/2009;sh30;0;DEL1-0-1-AAA-Q110
27/03/2009;sh40;0;DEL1-0-1-AAA-Q110
27/03/2009;sh50;0;DEL1-0-1-AAA-Q110
27/03/2009;sh60;0;DEL1-0-1-AAA-Q110
27/03/2009;sh70;0;DEL1-0-1-AAA-Q110
27/03/2009;sh80;0;DEL1-0-1-AAA-Q110
27/03/2009;shtvd;71.66666;DEL1-0-1-AAA-Q110
30/03/2009;htvds;12.38571;DEL1-0-1-AAA-Q110
30/03/2009;ltvdlargs;2.022857;DEL1-0-1-AAA-Q110
30/03/2009;ltvdlongs;56.65714;DEL1-0-1-AAA-Q110
30/03/2009;nblts;3.571429;DEL1-0-1-AAA-Q110
30/03/2009;nblvs;3.285714;DEL1-0-1-AAA-Q110
31/03/2009;nbtm;0;DEL1-0-1-AAA-Q110
31/03/2009;nbtv;5.333;DEL1-0-1-AAA-Q110
01/04/2009;htet;3.777282;DEL1-0-1-AAA-Q110
01/04/2009;htm;12.375;DEL1-0-1-AAA-Q110
01/04/2009;htn;7;DEL1-0-1-AAA-Q110
01/04/2009;htvdx;16.5;DEL1-0-1-AAA-Q110
01/04/2009;lai;0.205;DEL1-0-1-AAA-Q110
21/09/2009;sucrt;15.23499;DSME-0-0-AAA-R579
01/04/2009;msfm;0;DEL1-0-1-AAA-Q110
01/04/2009;mslv;0.09833;DEL1-0-1-AAA-Q110
01/04/2009;msre;0.05747;DEL1-0-1-AAA-Q110
01/04/2009;mstu;0;DEL1-0-1-AAA-Q110
01/04/2009;nblvsh;3.625;DEL1-0-1-AAA-Q110
01/04/2009;nbt;8;DEL1-0-1-AAA-Q110
01/04/2009;nttrec;5.333;DEL1-0-1-AAA-Q110
01/04/2009;sh20;0;DEL1-0-1-AAA-Q110
01/04/2009;sh30;0;DEL1-0-1-AAA-Q110
01/04/2009;sh40;0;DEL1-0-1-AAA-Q110
01/04/2009;sh50;0;DEL1-0-1-AAA-Q110
01/04/2009;sh60;0;DEL1-0-1-AAA-Q110
01/04/2009;sh70;0;DEL1-0-1-AAA-Q110
01/04/2009;sh80;0;DEL1-0-1-AAA-Q110
01/04/2009;shtvd;99;DEL1-0-1-AAA-Q110
01/04/2009;sla;208.425;DEL1-0-1-AAA-Q110
03/04/2009;ei;0.0895;DEL1-0-1-AAA-Q110
03/04/2009;nbtm;0;DEL1-0-1-AAA-Q110
03/04/2009;nbtv;6;DEL1-0-1-AAA-Q110
08/04/2009;nbtm;0;DEL1-0-1-AAA-Q110
08/04/2009;nbtv;8.444;DEL1-0-1-AAA-Q110
14/04/2009;nbtm;0;DEL1-0-1-AAA-Q110
14/04/2009;nbtv;10.222;DEL1-0-1-AAA-Q110
19/04/2009;ei;0.2076;DEL1-0-1-AAA-Q110
20/04/2009;nbtm;0;DEL1-0-1-AAA-Q110
20/04/2009;nbtv;10.444;DEL1-0-1-AAA-Q110
27/04/2009;htvds;26.78572;DEL1-0-1-AAA-Q110
27/04/2009;ltvdlargs;2.24;DEL1-0-1-AAA-Q110
27/04/2009;ltvdlongs;85.18571;DEL1-0-1-AAA-Q110
27/04/2009;nblss;2.571429;DEL1-0-1-AAA-Q110
27/04/2009;nblts;8.142858;DEL1-0-1-AAA-Q110
27/04/2009;nblvs;6;DEL1-0-1-AAA-Q110
27/04/2009;nbtm;0;DEL1-0-1-AAA-Q110
27/04/2009;nbtv;11.778;DEL1-0-1-AAA-Q110
04/05/2009;nbtm;0;DEL1-0-1-AAA-Q110
04/05/2009;nbtv;11.778;DEL1-0-1-AAA-Q110
05/05/2009;ei;0.283;DEL1-0-1-AAA-Q110
11/05/2009;nbtm;0;DEL1-0-1-AAA-Q110
11/05/2009;nbtv;12;DEL1-0-1-AAA-Q110
12/05/2009;htet;10.67271;DEL1-0-1-AAA-Q110
12/05/2009;htm;22.33333;DEL1-0-1-AAA-Q110
12/05/2009;htn;3;DEL1-0-1-AAA-Q110
12/05/2009;htvdx;42;DEL1-0-1-AAA-Q110
12/05/2009;nbt;17;DEL1-0-1-AAA-Q110
12/05/2009;sh20;94.33334;DEL1-0-1-AAA-Q110
12/05/2009;sh30;31.33333;DEL1-0-1-AAA-Q110
